Date,Open,High,Low,Close,Adj_Close,Volume,Stock,Daily_Return,MA30
2023-10-25,33916.04,35133.76,33709.11,34502.82,34502.82,25254318008, AAPL ,1.7300958484540025,28334.642666666667
2023-10-26,34504.29,34832.91,33762.32,34156.65,34156.65,19427195376, AAPL ,-1.0075268901345293,28599.289333333334
2023-10-27,34156.5,34238.21,33416.89,33909.8,33909.8,16418032871, AAPL ,-0.7222636979784143,28851.192
2023-10-28,33907.72,34399.39,33874.8,34089.57,34089.57,10160330825, AAPL ,0.5363085456645229,29086.792666666668
2023-10-29,34089.37,34743.26,33947.57,34538.48,34538.48,11160323986, AAPL ,1.3174488117556897,29341.018
2023-10-30,34531.74,34843.93,34110.97,34502.36,34502.36,17184860315, AAPL ,-0.08508114563586248,29592.166
2023-10-31,34500.08,34719.25,34083.31,34667.78,34667.78,15758270810, AAPL ,0.48608582936618433,29814.967
2023-11-01,34657.27,35527.93,34170.69,35437.25,35437.25,22446272005, AAPL ,2.2505523372152605,30078.515666666666
2023-11-02,35441.58,35919.84,34401.57,34938.24,34938.24,20998158544, AAPL ,-1.4201962779311863,30328.791
2023-11-03,34942.47,34942.47,34133.44,34732.32,34732.32,17158456701, AAPL ,-0.6014171293557709,30559.888666666662
2023-11-04,34736.32,35256.03,34616.69,35082.2,35082.2,9561294264, AAPL ,0.9957301176405485,30815.431666666667
2023-11-05,35090.01,35340.34,34594.24,35049.36,35049.36,12412743996, AAPL ,-0.11584493706328797,31052.190333333332
2023-11-06,35044.79,35286.03,34765.36,35037.37,35037.37,12693436420, AAPL ,-0.021172904731340245,31287.808
2023-11-07,35047.79,35892.42,34545.82,35443.56,35443.56,18834737789, AAPL ,1.1292295462852202,31538.090333333337
2023-11-08,35419.48,35994.42,35147.8,35655.28,35655.28,17295394918, AAPL ,0.665735352410582,31807.143666666663
2023-11-09,35633.63,37926.26,35592.1,36693.13,36693.13,37762672382, AAPL ,2.9733148152461597,32117.213999999996
2023-11-10,36702.25,37493.8,36362.75,37313.97,37313.97,22711265155, AAPL ,1.6667098066194885,32465.235666666667
2023-11-11,37310.07,37407.09,36773.67,37138.05,37138.05,13924272142, AAPL ,-0.4610551521345224,32811.27733333333
2023-11-12,37133.99,37227.69,36779.12,37054.52,37054.52,11545715999, AAPL ,-0.2140087827890328,33151.01533333333
2023-11-13,37070.3,37405.12,36399.61,36502.36,36502.36,19057712790, AAPL ,-1.5320620550683495,33472.37033333333
2023-11-14,36491.79,36753.35,34948.5,35537.64,35537.64,23857403554, AAPL ,-2.614697716938526,33751.636666666665
2023-11-15,35548.11,37964.89,35383.78,37880.58,37880.58,27365821679, AAPL ,6.561445882776893,34063.67366666666
2023-11-16,37879.98,37934.63,35545.47,36154.77,36154.77,26007385366, AAPL ,-4.5544110635750235,34321.640999999996
2023-11-17,36164.82,36704.48,35901.23,36596.68,36596.68,22445028430, AAPL ,1.1941439221873649,34597.25233333334
2023-11-18,36625.37,36839.28,36233.31,36585.7,36585.7,11886022717, AAPL ,-0.10831289895502907,34859.44866666666
2023-11-19,36585.77,37509.36,36414.6,37386.55,37386.55,12915986553, AAPL ,2.188774488004506,35116.23533333334
2023-11-20,37374.07,37756.82,36882.53,37476.96,37476.96,20888209068, AAPL ,0.27529782011966963,35368.187
2023-11-21,37469.16,37631.14,35813.81,35813.81,35813.81,25172163756, AAPL ,-4.4178999475835745,35562.184
2023-11-22,35756.55,37856.98,35670.97,37432.34,37432.34,24397247860, AAPL ,4.6866657996926255,35707.054333333326
2023-11-23,37420.43,37643.92,36923.86,37289.62,37289.62,14214948217, AAPL ,-0.3495684042112762,35819.990666666665
2023-11-24,37296.32,38415.34,37261.61,37720.28,37720.28,22922957823, AAPL ,1.1367341335552652,35927.23933333333
2023-11-25,37721.41,37892.43,37617.42,37796.79,37796.79,9099571165, AAPL ,0.19983346327721413,36048.577333333335
2023-11-26,37796.83,37820.3,37162.75,37479.12,37479.12,13744796068, AAPL ,-0.8405731380118362,36167.55466666666
2023-11-27,37454.19,37559.36,36750.13,37254.17,37254.17,19002925720, AAPL ,-0.5340390487686533,36273.041333333334
2023-11-28,37247.99,38368.48,36891.09,37831.09,37831.09,21696137014, AAPL ,1.5654535989727194,36382.795
2023-11-29,37826.11,38366.11,37612.63,37858.49,37858.49,20728546658, AAPL ,0.08560224670207267,36494.666
2023-11-30,37861.12,38141.75,37531.14,37712.75,37712.75,18115982627, AAPL ,-0.39187958517868093,36596.165
2023-12-01,37718.01,38954.11,37629.36,38688.75,38688.75,23512784002, AAPL ,2.573677667512146,36704.54833333333
2023-12-02,38689.28,39678.94,38652.59,39476.33,39476.33,15534035612, AAPL ,2.034284432276855,36855.818
2023-12-03,39472.21,40135.61,39298.16,39978.39,39978.39,15769696322, AAPL ,1.282370558932475,37030.687
2023-12-04,39978.63,42371.75,39978.63,41980.1,41980.1,39856129827, AAPL ,5.0063496422964,37260.617
2023-12-05,41986.27,44408.66,41421.15,44080.65,44080.65,36312154535, AAPL ,4.988249730209435,37561.659999999996
2023-12-06,44080.02,44265.77,43478.08,43746.45,43746.45,29909761586, AAPL ,-0.7567374061989984,37851.962666666666
2023-12-07,43769.13,44042.59,42880.65,43292.66,43292.66,27635760671, AAPL ,-1.0885982883369945,38113.59933333333
2023-12-08,43293.14,44705.52,43125.3,44166.6,44166.6,24421116687, AAPL ,2.0175482767015724,38397.30999999999
2023-12-09,44180.02,44361.26,43627.6,43725.98,43725.98,17368210171, AAPL ,-1.0277043785855997,38631.73833333333
2023-12-10,43728.38,44034.63,43593.29,43779.7,43779.7,13000481418, AAPL ,0.11736085352350056,38847.26266666667
2023-12-11,43792.02,43808.38,40234.58,41243.83,41243.83,40632672038, AAPL ,-5.818845533958003,38984.121999999996
2023-12-12,41238.73,42048.3,40667.56,41450.22,41450.22,24779520132, AAPL ,0.5128431452665927,39130.64533333333
2023-12-13,41468.46,43429.78,40676.87,42890.74,42890.74,26797884674, AAPL ,3.4297873612861407,39343.59133333333
2023-12-14,42884.26,43390.86,41767.09,43023.97,43023.97,25578530178, AAPL ,0.32578386568871454,39593.13566666667
2023-12-15,43028.25,43087.82,41692.97,41929.76,41929.76,19639442462, AAPL ,-2.5529506777524023,39728.10833333333
2023-12-16,41937.74,42664.95,41723.11,42240.12,42240.12,14386729590, AAPL ,0.7210212090589638,39930.95333333333
2023-12-17,42236.11,42359.5,41274.54,41364.66,41364.66,16678702876, AAPL ,-2.0632818694714,40089.886000000006
2023-12-18,41348.2,42720.3,40530.26,42623.54,42623.54,25224642008, AAPL ,3.08439061434356,40291.147333333334
2023-12-19,42641.51,43354.3,41826.34,42270.53,42270.53,23171001281, AAPL ,-0.8699973335841136,40453.94666666666
2023-12-20,42261.3,44275.59,42223.82,43652.25,43652.25,27868908174, AAPL ,3.2913090700002057,40659.789666666664
2023-12-21,43648.13,44240.67,43330.05,43869.15,43869.15,22452766169, AAPL ,0.5063676267459891,40928.301
2023-12-22,43868.99,44367.96,43441.97,43997.9,43997.9,21028503216, AAPL ,0.2938522177054988,41147.153000000006
2023-12-23,44012.2,44015.7,43351.36,43739.54,43739.54,13507796558, AAPL ,-0.6195100449420757,41362.15033333333
2023-12-24,43728.37,43945.52,42786.92,43016.12,43016.12,18830554085, AAPL ,-1.6288052813310898,41538.67833333333
2023-12-25,43010.57,43765.09,42765.77,43613.14,43613.14,21115795370, AAPL ,1.4009812006676492,41732.556666666664
2023-12-26,43599.85,43603.18,41676.49,42520.4,42520.4,30026850982, AAPL ,-2.475811269992895,41900.59933333333
2023-12-27,42518.47,43683.16,42167.58,43442.86,43442.86,25260941032, AAPL ,2.1740904599812727,42106.889
2023-12-28,43468.2,43804.78,42318.55,42627.86,42627.86,22992093014, AAPL ,-1.9332293492714134,42266.78133333333
2023-12-29,42614.64,43124.32,41424.06,42099.4,42099.4,26000021055, AAPL ,-1.2090680573624417,42408.145000000004
2023-12-30,42091.75,42584.13,41556.23,42156.9,42156.9,16013925945, AAPL ,0.15478092500312166,42556.28333333333
2023-12-31,42152.1,42860.94,41998.25,42265.19,42265.19,16397498810, AAPL ,0.2682903105657934,42675.498
2024-01-01,42280.23,44175.44,42214.98,44167.33,44167.33,18426978443, AAPL ,4.463315360394205,42831.86466666667
2024-01-02,44187.14,45899.71,44176.95,44957.97,44957.97,39335274536, AAPL ,1.7444668290366876,42997.850666666665
2024-01-03,44961.6,45503.24,40813.54,42848.18,42848.18,46342323118, AAPL ,-4.7004999822070355,43026.78666666667
2024-01-04,42855.82,44770.02,42675.18,44179.92,44179.92,30448091210, AAPL ,3.0896620342347867,43030.09566666667
2024-01-05,44192.98,44353.29,42784.72,44162.69,44162.69,32336029347, AAPL ,-0.06854029757667592,43043.97033333334
2024-01-06,44178.95,44227.63,43475.16,43989.2,43989.2,16092503468, AAPL ,-0.42950319099933343,43067.18833333333
2024-01-07,43998.46,44495.57,43662.23,43943.1,43943.1,19330573863, AAPL ,-0.12582258560867945,43059.738333333335
2024-01-08,43948.71,47218.0,43244.08,46970.5,46970.5,42746192015, AAPL ,6.875719446600368,43167.888999999996
2024-01-09,46987.64,47893.7,45244.71,46139.73,46139.73,39821290992, AAPL ,-1.804538384988044,43246.556666666664
2024-01-10,46121.54,47647.22,44483.15,46627.78,46627.78,50114613298, AAPL ,1.097621631888263,43426.021666666675
2024-01-11,46656.07,48969.37,45678.64,46368.59,46368.59,45833734549, AAPL ,-0.6161684856868639,43589.967333333334
2024-01-12,46354.79,46498.14,41903.77,42853.17,42853.17,43332698900, AAPL ,-7.553955049737045,43588.715
2024-01-13,42799.45,43234.66,42464.14,42842.38,42842.38,20601860469, AAPL ,0.10030502728422981,43582.662
2024-01-14,42842.26,43065.6,41724.61,41796.27,41796.27,17521429522, AAPL ,-2.4414911818377583,43578.21233333333
2024-01-15,41715.07,43319.72,41705.42,42511.97,42511.97,22320220558, AAPL ,1.9103407953049136,43587.274
2024-01-16,42499.34,43566.27,42086.0,43154.95,43154.95,24062872740, AAPL ,1.5426357209311972,43646.95033333333
2024-01-17,43132.1,43189.89,42189.31,42742.65,42742.65,20851232595, AAPL ,-0.9029238084860164,43650.92066666667
2024-01-18,42742.31,42876.35,40631.17,41262.06,41262.06,25218357242, AAPL ,-3.463196069655571,43617.30500000001
2024-01-19,41278.46,42134.16,40297.46,41618.41,41618.41,25752407154, AAPL ,0.8235530104563115,43549.51033333333
2024-01-20,41624.59,41877.89,41446.82,41665.59,41665.59,11586690904, AAPL ,0.09849946870347553,43476.058333333334
2024-01-21,41671.49,41855.37,41497.01,41545.79,41545.79,9344043642, AAPL ,-0.301645081565351,43394.32133333334
2024-01-22,41553.65,41651.21,39450.12,39507.37,39507.37,31338708143, AAPL ,-4.92442902127731,43253.248999999996
2024-01-23,39518.71,40127.35,38521.89,39845.55,39845.55,29244553045, AAPL ,0.827051287858343,43147.56333333334
2024-01-24,39877.59,40483.79,39508.8,40077.07,40077.07,22359526178, AAPL ,0.5002308314018055,43029.69433333333
2024-01-25,40075.55,40254.48,39545.66,39933.81,39933.81,18491782013, AAPL ,-0.35368198315433036,42943.47466666667
2024-01-26,39936.82,42209.39,39825.69,41816.87,41816.87,25598119893, AAPL ,4.7075605919550005,42889.275
2024-01-27,41815.63,42195.63,41431.28,42120.05,42120.05,11422941934, AAPL ,0.7280052937143493,42872.348000000005
2024-01-28,42126.13,42797.18,41696.91,42035.59,42035.59,16858971687, AAPL ,-0.21492598536822843,42870.221
2024-01-29,42030.91,43305.87,41818.33,43288.25,43288.25,20668476578, AAPL ,2.9914650908105402,42907.93266666667
2024-01-30,43300.23,43838.95,42711.37,42952.61,42952.61,23842814518, AAPL ,-0.8028132875968618,42930.84666666667
2024-01-31,42946.25,43717.41,42298.95,42582.61,42582.61,24673628793, AAPL ,-0.8467328346479598,42878.022666666664
2024-02-01,42569.76,43243.17,41879.19,43075.77,43075.77,21423953779, AAPL ,1.188660683076425,42815.282666666666
2024-02-02,43077.64,43422.49,42584.34,43185.86,43185.86,18603843039, AAPL ,0.2512208189678013,42826.53866666667
2024-02-03,43184.96,43359.94,42890.81,42992.25,42992.25,11169245236, AAPL ,-0.44624332174905135,42786.94966666667
2024-02-04,42994.94,43097.64,42374.83,42583.58,42583.58,14802225490, AAPL ,-0.9567637494086527,42734.31266666667
2024-02-05,42577.62,43494.25,42264.82,42658.67,42658.67,18715487317, AAPL ,0.1903582210560281,42689.96166666667
2024-02-06,42657.39,43344.15,42529.02,43084.67,43084.67,16798476726, AAPL ,1.0016552817694633,42661.34733333333
2024-02-07,43090.02,44341.95,42775.96,44318.22,44318.22,21126587775, AAPL ,2.850311974791389,42572.937999999995
2024-02-08,44332.13,45575.84,44332.13,45301.57,45301.57,26154524080, AAPL ,2.1867661219977528,42544.99933333333
2024-02-09,45297.38,48152.5,45260.82,47147.2,47147.2,39316770844, AAPL ,4.083724047615998,42562.31333333333
2024-02-10,47153.53,48146.17,46905.32,47771.28,47771.28,16398681570, AAPL ,1.3100821932101372,42609.06966666667
2024-02-11,47768.97,48535.94,47617.41,48293.92,48293.92,19315867136, AAPL ,1.0989351455557805,42790.42799999999
2024-02-12,48296.39,50280.48,47745.76,49958.22,49958.22,34511985805, AAPL ,3.4408989988692773,43027.62266666667
2024-02-13,49941.36,50358.39,48406.5,49742.44,49742.44,35593051468, AAPL ,-0.39830713460746414,43292.495
2024-02-14,49733.45,52021.37,49296.83,51826.7,51826.7,39105608050, AAPL ,4.208937847665907,43602.986000000004
2024-02-15,51836.79,52820.07,51371.63,51938.55,51938.55,38564360533, AAPL ,0.19630845197012012,43895.772666666664
2024-02-16,51937.73,52537.97,51641.37,52160.2,52160.2,28180567298, AAPL ,0.42833986005933233,44209.691
2024-02-17,52161.68,52191.91,50669.67,51663.0,51663.0,20009091006, AAPL ,-0.9560274899121353,44556.388999999996
2024-02-18,51661.97,52356.96,51233.71,52122.55,52122.55,17595377311, AAPL ,0.8915262038981513,44906.527
2024-02-19,52134.81,52483.32,51711.82,51779.14,51779.14,21362184346, AAPL ,-0.682212134272664,45243.64533333333
2024-02-20,51777.73,52945.05,50792.31,52284.88,52284.88,33353758256, AAPL ,0.9794751527345716,45601.615
2024-02-21,52273.54,52368.82,50671.76,51839.18,51839.18,28624907020, AAPL ,-0.8309366459589318,46012.67533333333
2024-02-22,51854.64,52009.61,50926.29,51304.97,51304.97,25413900611, AAPL ,-1.0600208583069872,46394.655999999995
2024-02-23,51283.91,51497.93,50561.78,50731.95,50731.95,21427078270, AAPL ,-1.0762829901230353,46749.81866666666
2024-02-24,50736.37,51684.2,50585.45,51571.1,51571.1,15174077879, AAPL ,1.645230039121829,47137.72833333334
2024-02-25,51565.21,51950.03,51306.17,51733.24,51733.24,15413239245, AAPL ,0.32585923726481253,47468.274
2024-02-26,51730.54,54938.18,50931.03,54522.4,54522.4,34074411896, AAPL ,5.396928004231158,47881.685666666664
2024-02-27,54519.36,57537.84,54484.2,57085.37,57085.37,49756832031, AAPL ,4.706603305688112,48383.345
2024-02-28,57071.1,63913.13,56738.43,62504.79,62504.79,83239156760, AAPL ,9.520913386985711,49023.89633333334
2024-02-29,62499.18,63585.64,60498.73,61198.38,61198.38,65496611844, AAPL ,-2.0813073067518695,49632.08866666666
2024-03-01,61168.06,63155.1,60802.53,62440.63,62440.63,40186368423, AAPL ,2.080448521663103,50294.02266666667
2024-03-02,62431.65,62458.7,61657.29,62029.85,62029.85,23888473685, AAPL ,-0.6435838232691318,50925.825333333334
2024-03-03,62031.58,63230.21,61435.02,63167.37,63167.37,26253811450, AAPL ,1.830986732886702,51591.87566666667
2024-03-04,63137.0,68537.03,62386.52,68330.41,68330.41,70670471105, AAPL ,8.225620476107517,52436.481
2024-03-05,68341.05,69170.63,59323.91,63801.2,63801.2,102802940877, AAPL ,-6.642932761495477,53143.73499999999
2024-03-06,63776.05,67637.93,62848.67,66106.8,66106.8,68750229073, AAPL ,3.654585067591988,53925.33933333333
2024-03-07,66099.74,68029.92,65655.53,66925.48,66925.48,46989543159, AAPL ,1.2492333555320954,54720.033
2024-03-08,66938.09,70083.05,66230.45,68300.09,68300.09,59202881172, AAPL ,2.0347159591795942,55519.42866666667
2024-03-09,68299.26,68673.05,68053.13,68498.88,68498.88,21609650379, AAPL ,0.29227256634992815,56292.67233333333
2024-03-10,68500.26,70005.2,68239.98,69019.79,69019.79,35683977532, AAPL ,0.758435077472697,57021.75866666667
2024-03-11,69020.55,72850.71,67194.88,72123.91,72123.91,65716656765, AAPL ,4.496284077713088,57833.513000000006
2024-03-12,72125.13,72825.66,68728.85,71481.29,71481.29,62554434520, AAPL ,-0.8926708347007638,58606.42533333333
2024-03-13,71482.12,73637.48,71334.09,73083.5,73083.5,48212536929, AAPL ,2.2402525274852017,59377.268
2024-03-14,73079.38,73750.07,68563.02,71396.59,71396.59,59594605698, AAPL ,-2.3026878443686964,60099.073
2024-03-15,71387.88,72357.13,65630.7,69403.77,69403.77,78320453976, AAPL ,-2.7793373328918025,60684.975333333336
2024-03-16,69392.48,70046.27,64801.39,65315.12,65315.12,46842198371, AAPL ,-5.875795187028903,61130.861
2024-03-17,65316.34,68845.72,64545.32,68390.63,68390.63,44716864318, AAPL ,4.706770158891341,61671.87533333334
2024-03-18,68371.3,68897.13,66594.23,67548.59,67548.59,49261579492, AAPL ,-1.203297289944767,62201.395000000004
2024-03-19,67556.13,68106.93,61536.18,61912.77,61912.77,74215844794, AAPL ,-8.353586861769625,62527.73566666666
2024-03-20,61930.16,68115.26,60807.79,67913.67,67913.67,66792634382, AAPL ,9.661706024980388,63065.55333333334
2024-03-21,67911.59,68199.99,64580.92,65491.39,65491.39,44480350565, AAPL ,-3.563751047501608,63505.77033333333
2024-03-22,65489.93,66623.75,62355.37,63778.76,63778.76,41401116964, AAPL ,-2.6128749870399894,63903.75633333333
2024-03-23,63802.72,65976.4,63038.49,64062.2,64062.2,24738964812, AAPL ,0.4066911253940207,64328.99733333333
2024-03-24,64070.75,67622.76,63825.85,67234.17,67234.17,27206630673, AAPL ,4.9373856244854295,64879.07133333334
2024-03-25,67234.09,71162.59,66414.84,69958.81,69958.81,42700139523, AAPL ,4.052587013522457,65491.994999999995
2024-03-26,69931.33,71535.74,69335.61,69987.84,69987.84,36010437368, AAPL ,0.08080784392345285,66100.48166666666
2024-03-27,69991.9,71727.69,68381.93,69455.34,69455.34,40827113309, AAPL ,-0.7666029926320014,66598.24633333334
2024-03-28,69452.77,71546.02,68895.51,70744.95,70744.95,34374900617, AAPL ,1.8605161464402256,67053.56566666666
2024-03-29,70744.8,70913.09,69076.66,69892.83,69892.83,25230851763, AAPL ,-1.2042863927808136,67299.83366666666
2024-03-30,69893.45,70355.49,69601.06,69645.3,69645.3,17130241883, AAPL ,-0.35504042224270543,67581.39766666667
2024-03-31,69647.78,71377.78,69624.87,71333.65,71333.65,20050941373, AAPL ,2.4205653073220645,67877.83166666667
2024-04-01,71333.48,71342.09,68110.7,69702.15,69702.15,34873527352, AAPL ,-2.2869065129024992,68133.575
2024-04-02,69705.02,69708.38,64586.59,65446.97,65446.97,50705240709, AAPL ,-6.108670508953304,68209.56166666666
2024-04-03,65446.67,66914.32,64559.9,65980.81,65980.81,34488018367, AAPL ,0.8161454203857881,68131.24166666667
2024-04-04,65975.7,69291.26,65113.8,68508.84,68508.84,34439527442, AAPL ,3.8395045448551506,68288.163
2024-04-05,68515.76,68725.76,66011.48,67837.64,67837.64,33748230056, AAPL ,-0.9897284945828455,68345.85766666666
2024-04-06,67840.57,69629.6,67491.72,68896.11,68896.11,19967785809, AAPL ,1.5559126345783851,68411.54533333334
2024-04-07,68897.11,70284.43,68851.63,69362.55,69362.55,21204930369, AAPL ,0.675558089446716,68446.96066666667
2024-04-08,69362.55,72715.36,69064.24,71631.36,71631.36,37261432669, AAPL ,3.2709437585555863,68551.37666666666
2024-04-09,71632.5,71742.51,68212.92,69139.02,69139.02,36426900409, AAPL ,-3.480933933619511,68555.351
2024-04-10,69140.24,71093.43,67503.56,70587.88,70587.88,38318601774, AAPL ,2.0937734667973373,68504.15
2024-04-11,70575.73,71256.23,69571.81,70060.61,70060.61,30153382941, AAPL ,-0.729882638125026,68456.79400000001
2024-04-12,70061.38,71222.74,65254.84,67195.87,67195.87,44129299406, AAPL ,-4.089999369124629,68260.53966666666
2024-04-13,67188.38,67931.43,60919.11,63821.47,63821.47,52869738185, AAPL ,-5.011149249319605,68008.03566666666
2024-04-14,63836.23,65824.43,62205.85,65738.73,65738.73,49084320047, AAPL ,2.980282513550679,67885.86766666667
2024-04-15,65739.65,66878.65,62332.07,63426.21,63426.21,43595917654, AAPL ,-3.5190938801773286,67822.90400000001
